rank_tfidf,id_consolidado,fuente,titulo,empresa,keyword,ubicacion,modalidad,url,similitud_tfidf,idioma
766,opcionempleo::jobadar36daffb3885f5ef4b1fb933e8436a2c7,opcionempleo,Desarrolladores Backend Go Sr,Solutix,Desarrollador Backend,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ar36daffb3885f5ef4b1fb933e8436a2c7,0.0291012163738811,es
767,opcionempleo::785909,opcionempleo,Product Data Scientist (Buenos Aires),,Data Scientist,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ar01d18cf9e73b7b554dd824ca3d785909,0.028978784206083054,es
768,getonboard::software-engineer-semisenior-agilistik-santiago,getonboard,Software Engineer Semisenior,,Software Engineer,Chile,Híbrido,https://www.getonbrd.com/jobs/software-engineer-semisenior-agilistik-santiago,0.02891657797009494,es
769,linkedin::4454273197,linkedin,"Forward Deployed Engineer II, Generative AI, Global Service Delivery (English, Spanish)",Google,Machine Learning Engineer,Buenos Aires y alrededores,,https://www.linkedin.com/jobs/view/4454273197,0.02887299062318183,en
770,opcionempleo::81967,opcionempleo,Desarrollador/a Backend Java SSR (Buenos Aires),Halaxia ATS,Desarrollador Backend,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ar81967a122bbeb6b33b6213ef1483de74,0.02880322892844546,es
771,opcionempleo::48740229,opcionempleo,Product Data Scientist Buenos Aires,,Data Scientist,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ar48740229dd80d332e9020af23015e22f,0.028781156665224357,es
772,getonboard::ai-solutions-expert-healthatom-remote,getonboard,AI Product Specialist,,Machine Learning,Chile,Híbrido,https://www.getonbrd.com/jobs/ai-solutions-expert-healthatom-remote,0.028749213828403838,es
773,getonboard::head-of-learning-portfolio-colectivo23-lima,getonboard,Head of Learning & Portfolio,,Data Analyst,Peru,Híbrido,https://www.getonbrd.com/jobs/head-of-learning-portfolio-colectivo23-lima,0.028717332333450245,es
774,opcionempleo::41732614,opcionempleo,Ref. 20705 Desarrollador Mobile Híbrido Belgrano CABA,ADN Recursos Humanos,Desarrollador Backend,"Belgrano, Buenos Aires",,https://www.opcionempleo.com.ar/jobad/arf32a8e8b2afa4d41732614bcb828247e,0.02866217992072008,es
775,bumeran::1118368719,bumeran,Programador Tornos CNC - Turno Noche,MECANIZADOS GABRIEL S.A,Software Engineer,"San Andres, Buenos Aires",Presencial,https://www.bumeran.com.ar/empleos/programador-tornos-cnc-turno-noche-mecanizados-gabriel-s.a-1118368719.html,0.02865204814902182,es
776,getonboard::fullstack-developer-node-js-typescript-react-aws-bc-tecnologia-remote,getonboard,Full-Stack Developer – Node.js / TypeScript / React / AWS,,NLP Engineer,Remoto,Remoto,https://www.getonbrd.com/jobs/fullstack-developer-node-js-typescript-react-aws-bc-tecnologia-remote,0.02862435695693191,es
777,getonboard::data-architect-microsoft-fabric-integratz-vina-del-mar-8c2e,getonboard,Data Architect (Microsoft Fabric),,Data Analyst,Chile,Híbrido,https://www.getonbrd.com/jobs/data-architect-microsoft-fabric-integratz-vina-del-mar-8c2e,0.028614253589668827,en
778,getonboard::facilitador-de-network-automation-colectivo23-ciudad-de-mexico,getonboard,Facilitador de Network Automation,,Python Developer,Mexico,Híbrido,https://www.getonbrd.com/jobs/facilitador-de-network-automation-colectivo23-ciudad-de-mexico,0.028588212920187695,es
779,getonboard::ai-implementation-engineer-agentes-de-ia-niuro-santiago,getonboard,AI Agent Implementation Specialist,,Data Engineer,Chile,Remoto,https://www.getonbrd.com/jobs/ai-implementation-engineer-agentes-de-ia-niuro-santiago,0.028546342533245207,en
780,getonboard::desarrollador-a-full-stack-node-js-flutter-bc-tecnologia-remote,getonboard,Desarrollador/a Full-Stack Node.js/Flutter,,Full Stack,Remoto,Remoto,https://www.getonbrd.com/jobs/desarrollador-a-full-stack-node-js-flutter-bc-tecnologia-remote,0.028544931931227292,es
781,getonboard::technical-product-manager-dynamic-devs-santiago-b821,getonboard,Business Analyst (Data),,Data Analyst,Chile,Híbrido,https://www.getonbrd.com/jobs/technical-product-manager-dynamic-devs-santiago-b821,0.028414371554257717,es
782,getonboard::ingeniero-de-software-mid-senior-checkr-santiago,getonboard,Ingeniero de Software Mid Senior,,Python Developer,Chile,Híbrido,https://www.getonbrd.com/jobs/ingeniero-de-software-mid-senior-checkr-santiago,0.02829111286188903,es
783,getonboard::qa-automation-engineer-sector-bancario-devsu-quito-954e,getonboard,QA Automation Engineer / Sector Bancario,,Ingeniero de Datos,Ecuador,Híbrido,https://www.getonbrd.com/jobs/qa-automation-engineer-sector-bancario-devsu-quito-954e,0.028279437523934994,es
784,linkedin::4455787313,linkedin,Enterprise Data & Digital Integration Analyst,ExxonMobil,Data Analyst,"Buenos Aires, Argentina",,https://www.linkedin.com/jobs/view/4455787313,0.028272100155480834,en
785,getonboard::desarrollador-front-end-seo-tracking-dsac-chile-santiago,getonboard,Desarrollador Front-end SEO & Tracking,,NLP Engineer,Chile,Híbrido,https://www.getonbrd.com/jobs/desarrollador-front-end-seo-tracking-dsac-chile-santiago,0.028046021735406643,es
786,opcionempleo::255749085,opcionempleo,Desarrollador Java Full Stack (Senior) - (Remoto),Talent Connect,Desarrollador Backend,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ar7c1f590d255749085e8e33621fce4106,0.02795228356877572,es
787,getonboard::frontend-engineer-angular-improving-south-america-remote,getonboard,Front-end Engineer (Angular),,Software Engineer,Remoto,Remoto,https://www.getonbrd.com/jobs/frontend-engineer-angular-improving-south-america-remote,0.027884513549659717,es
788,opcionempleo::646196802,opcionempleo,Tech Lead Data & Ai — Remoto Desde Argentina,We Are TIMS,NLP Engineer,Mendoza,,https://www.opcionempleo.com.ar/jobad/ar828cb646196802f58a2fc4808fcfafdc,0.027870399416768787,es
789,opcionempleo::62812732,opcionempleo,Desarrollador De Software Semi Senior– Node.Js & Typescript,Join Ready,Desarrollador Full Stack,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ar71ccb62812732ae903d9c53ce32a463e,0.027823826640995756,es
790,opcionempleo::jobadar9b1ca3747c56ed568fcd7e35bb15ca5f,opcionempleo,Desarrollador Java Full Stack (Senior) - (Remoto),Talent Connect,Desarrollador Full Stack,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ar9b1ca3747c56ed568fcd7e35bb15ca5f,0.02781836669088891,es
791,opcionempleo::3542883,opcionempleo,Senior Fullstack Java - Remoto En Proyectos Globales,Medium,Desarrollador Full Stack,Neuquén,,https://www.opcionempleo.com.ar/jobad/ar39cb2e0c46e217d27b0f3542883ec92f,0.027796117999027897,es
792,opcionempleo::jobadara533a73c6b1adb830f0c734faa6c65d3,opcionempleo,Data Analyst (Product Mapping) + Data Engineer),Adecco,Data Analyst,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ara533a73c6b1adb830f0c734faa6c65d3,0.027758330128148732,es
793,getonboard::middle-net-developer-improving-south-america-ciudad-de-mexico-guadalajara-monterrey-aguascalientes-queretaro,getonboard,Full-Stack .NET Developer,,Data Analyst,Remoto,Remoto,https://www.getonbrd.com/jobs/middle-net-developer-improving-south-america-ciudad-de-mexico-guadalajara-monterrey-aguascalientes-queretaro,0.02768220397457031,en
794,opcionempleo::43678,opcionempleo,Tech Lead Data & Ai — Remoto Desde Argentina Mendoza,We Are TIMS,NLP Engineer,Mendoza,,https://www.opcionempleo.com.ar/jobad/ar12f2e29e9bc6cde14acd8a0a7be43678,0.027663679986215706,es
795,linkedin::4439874169,linkedin,Desarrollador .NET,Rocket Stars,Desarrollador Backend,Buenos Aires y alrededores,,https://www.linkedin.com/jobs/view/4439874169,0.027628353524755254,es
796,jobrapido::9146509265618337792,jobrapido,"Ai Engineer Ii - Marketing Argentina, Remote (Rosario)",Sezzle,NLP Engineer,"Rosario, Santa Fe",,https://ar.jobrapido.com/jobpreview/9146509265618337792?redirectTo=https%253A%252F%252Fwww.kitempleo.com.ar%252Fempleo%252F52944231%252Fai-engineer-ii-marketing-argentina-remote-rosario&w=Python&p=4,0.027564200788404398,en
797,opcionempleo::jobadar3f8b0fb09e32c967c0f4a60abec8c410,opcionempleo,Data Engineer SSr/Sr (Argentina),X3M,Data Engineer,Argentina,,https://www.opcionempleo.com.ar/jobad/ar3f8b0fb09e32c967c0f4a60abec8c410,0.027553352350892193,es
798,getonboard::data-engineer-neuralworks-santiago-1c28,getonboard,Data Engineer,,Data Scientist,Chile,Híbrido,https://www.getonbrd.com/jobs/data-engineer-neuralworks-santiago-1c28,0.027479787746415102,es
799,getonboard::desarrollador-a-full-stack-java-react-bc-tecnologia-santiago,getonboard,Desarrollador(a) Full-Stack Java/React,,Full Stack,Chile,Híbrido,https://www.getonbrd.com/jobs/desarrollador-a-full-stack-java-react-bc-tecnologia-santiago,0.027447504103982712,es
800,getonboard::especialista-en-adopcion-de-ia-lima-bc-tecnologia-lima,getonboard,Especialista en Adopción de IA (Lima),,Machine Learning,Peru,Híbrido,https://www.getonbrd.com/jobs/especialista-en-adopcion-de-ia-lima-bc-tecnologia-lima,0.0274455414862877,es
801,opcionempleo::jobadareb24a90f59f413ec54c67e4fc1abadcf,opcionempleo,Desarrollador Full Stack Mendoza,Itrio,Desarrollador Full Stack,Mendoza,,https://www.opcionempleo.com.ar/jobad/areb24a90f59f413ec54c67e4fc1abadcf,0.027402085442816793,es
802,getonboard::agente-de-seguros-comunidadfeliz-remote-db7c,getonboard,Ejecutivo de Ventas Intangibles,,NLP Engineer,Remoto,Remoto,https://www.getonbrd.com/jobs/agente-de-seguros-comunidadfeliz-remote-db7c,0.02739880122836197,es
803,opcionempleo::jobadar9aeb25fb081ab875c42ccd7589e906fe,opcionempleo,Desarrollador Full Stack,Itrio,Desarrollador Full Stack,Mendoza,,https://www.opcionempleo.com.ar/jobad/ar9aeb25fb081ab875c42ccd7589e906fe,0.027246763295233806,es
804,linkedin::4440832648,linkedin,Software Engineer II - Media Solutions,Despegar,Desarrollador Full Stack,"Buenos Aires, Argentina",,https://www.linkedin.com/jobs/view/4440832648,0.027193078783575172,es
805,getonboard::back-end-developer-node-js-aws-witi-santiago-e035,getonboard,Back-end Developer Node.js AWS,,Backend,Chile,Híbrido,https://www.getonbrd.com/jobs/back-end-developer-node-js-aws-witi-santiago-e035,0.027114973852860522,es
806,getonboard::sales-development-representative-latam-brazil-salduu-remote,getonboard,Sales Development Representative — LATAM & Brazil,,Data Analyst,Remoto,Remoto,https://www.getonbrd.com/jobs/sales-development-representative-latam-brazil-salduu-remote,0.026989355586374966,es
807,opcionempleo::345442152,opcionempleo,Líder De Data Science Y Ml En Producción — Híbrido Neuquén,MercadoLibre,Data Scientist,Neuquén,,https://www.opcionempleo.com.ar/jobad/ar345442152e84faeadbcbe31fb1c80caf,0.02698626061145141,es
808,opcionempleo::32739,opcionempleo,Tech Lead Data & AI — Remoto desde Argentina (Mendoza),We Are TIMS,NLP Engineer,Mendoza,,https://www.opcionempleo.com.ar/jobad/ar799e46d0f32739a004d40005fd31de59,0.026940269333505622,es
809,bumeran::1118388330,bumeran,PROGRAMADOR CNC CENTRO DE MECANIZADO,Confidencial,Software Engineer,"El Talar, Buenos Aires",Presencial,https://www.bumeran.com.ar/empleos/programador-cnc-centro-de-mecanizado-1118388330.html,0.026937751001757854,es
810,opcionempleo::849859,opcionempleo,Senior Python/C++ Backend Engineer (Buenos Aires),Werben HR,Python Developer,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ar9bec0e47da849859b85eb38f26165593,0.026912861317892375,es
811,getonboard::field-validation-engineer-jooycar-remote,getonboard,Field Validation Engineer,,Data Analyst,Remoto,Remoto,https://www.getonbrd.com/jobs/field-validation-engineer-jooycar-remote,0.026809386695396897,es
812,opcionempleo::4905117,opcionempleo,Ingeniero De Datos - Experiencia en Telecomunicaciones - Experiencia en Telecomunicaciones (Argentina),Novacor,Ingeniero de Datos,Argentina,,https://www.opcionempleo.com.ar/jobad/ar54f1ea468b3e4905117bb56336972112,0.02665714152285805,es
813,getonboard::full-stack-developer-senior-latam-bc-tecnologia-remote,getonboard,Full-Stack Developer Senior (LATAM),,Full Stack,Remoto,Remoto,https://www.getonbrd.com/jobs/full-stack-developer-senior-latam-bc-tecnologia-remote,0.0266083444307516,es
814,bumeran::1118424251,bumeran,BI Analyst Data Visualization,Baires HR,Data Analyst,CABA,Remoto,https://www.bumeran.com.ar/empleos/bi-analyst-data-visualization-baires-hr-1118424251.html,0.026313849124615037,es
815,bumeran::1118391671,bumeran,Desarrollador Físico/a Matemático/a Jr.,B&B Consultores,Software Engineer,"Rosario, Santa Fe",Remoto,https://www.bumeran.com.ar/empleos/desarrollador-fisico-a-matematico-a-jr.-bb-consultores-1118391671.html,0.026310049067790515,es
816,jobrapido::8293570816952500224,jobrapido,Senior NLP Scientist: Production-Grade LLMs (Trelew),Sourceability,NLP Engineer,Trelew,,https://ar.jobrapido.com/jobpreview/8293570816952500224?redirectTo=https%253A%252F%252Fwww.kitempleo.com.ar%252Fempleo%252F53377343%252Fsenior-nlp-scientist-production-grade-llms-trelew&w=Python&p=4,0.026274450093226577,en
817,opcionempleo::64703,opcionempleo,BI Analyst Data Visualization,BairesHR,Data Analyst,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ar29d64703bfe02a0c21033072f3564602,0.026271330172382455,es
818,linkedin::4464360103,linkedin,Portfolio Management Ssr Analyst,Mondelēz International,Data Scientist,"Buenos Aires, Argentina",,https://www.linkedin.com/jobs/view/4464360103,0.026255479013309366,en
819,linkedin::4456892025,linkedin,Full Stack Engineer (.NET & Angular),"NTT DATA, Inc.",Desarrollador Full Stack,"Buenos Aires, Argentina",,https://www.linkedin.com/jobs/view/4456892025,0.026221331513923637,es
820,opcionempleo::24177516441,opcionempleo,BI Analyst & Data Visualization,BairesHR,Data Analyst,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/arcb952ef7f7cc24177516441b53aa2164,0.026163668841928448,es
821,opcionempleo::52213,opcionempleo,Especialista en Machine Learning (Córdoba),,Machine Learning Engineer,Argentina,,https://www.opcionempleo.com.ar/jobad/ar175bccac984d52213bb0dda2c7945647,0.02616198834966195,es
822,opcionempleo::388071168,opcionempleo,Especialista en Machine Learning,,Machine Learning Engineer,"La Falda, Córdoba",,https://www.opcionempleo.com.ar/jobad/arc94d7f1d8582d5f8ba388071168ba706,0.026160838646434453,es
823,linkedin::4415699300,linkedin,AI/ML Engineer,Perform,Python Developer,"Buenos Aires, Argentina",,https://www.linkedin.com/jobs/view/4415699300,0.02599160835347886,en
824,opcionempleo::54118731,opcionempleo,Desarrollador Backend Senior (Node.Js),C&S Informática,Desarrollador Backend,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ar54118731a8df8e57b48ddda67f58e749,0.02586614573307235,es
825,getonboard::machine-learning-engineer-neuralworks-santiago-37fc,getonboard,Machine Learning Engineer,,Data Scientist,Chile,Híbrido,https://www.getonbrd.com/jobs/machine-learning-engineer-neuralworks-santiago-37fc,0.025863966809930434,es
826,linkedin::4464145360,linkedin,Dashboarding Analyst,Accenture Argentina,Data Analyst,Buenos Aires y alrededores,,https://www.linkedin.com/jobs/view/4464145360,0.025777672532404934,es
827,getonboard::data-quality-analyst-data-steward-factor-it-santiago,getonboard,Data Quality Analyst / Data Steward,,Data Analyst,Remoto,Remoto,https://www.getonbrd.com/jobs/data-quality-analyst-data-steward-factor-it-santiago,0.02575984788803848,es
828,getonboard::senior-data-engineer-microsoft-fabric-power-bi-and-purvie-integratz-vina-del-mar,getonboard,"Sr Data Engineer (Microsoft Fabric, Power BI, and Purview)",,Data Scientist,Chile,Híbrido,https://www.getonbrd.com/jobs/senior-data-engineer-microsoft-fabric-power-bi-and-purvie-integratz-vina-del-mar,0.02568497998582344,en
829,opcionempleo::jobadar184cd665d175a781b72a1e2c89de879b,opcionempleo,Desarrollador/a Fullstack .NET y React (Buenos Aires),Grupo Prominente,Desarrollador Full Stack,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ar184cd665d175a781b72a1e2c89de879b,0.025649007472105183,es
830,linkedin::4435025830,linkedin,Python Senior Developer,Accenture Argentina,Python Developer,Buenos Aires y alrededores,,https://www.linkedin.com/jobs/view/4435025830,0.025640022633523447,es
831,linkedin::4463570724,linkedin,Senior Data Scientist,StartX Med,Data Scientist,Argentina,,https://www.linkedin.com/jobs/view/4463570724,0.02562762685591893,en
832,getonboard::full-stack-developer-senior-witi-remote,getonboard,Full-Stack Developer Foco Front-end,,Backend,Remoto,Remoto,https://www.getonbrd.com/jobs/full-stack-developer-senior-witi-remote,0.02556019804034958,es
833,linkedin::4440175387,linkedin,Backend Developer .NET SSR,ACTIF TalentXperts,Desarrollador Backend,"Buenos Aires, Argentina",,https://www.linkedin.com/jobs/view/4440175387,0.025539965181071135,es
834,opcionempleo::9514952,opcionempleo,Senior Backend Python Developer Remoto para residentes en Argentina (Monserrat),Kaizen Recursos Humanos,Python Developer,Argentina,,https://www.opcionempleo.com.ar/jobad/ar9514952c8fa0854148316211b861550b,0.025538210422985534,es
835,getonboard::cientista-de-datos-coolebra-spa-remote,getonboard,Cientista de Datos,,Data Analyst,Remoto,Remoto,https://www.getonbrd.com/jobs/cientista-de-datos-coolebra-spa-remote,0.02551828559878032,es
836,zonajobs::2188279,zonajobs,operador programador CNC-Carpinteria centro de trabajo,Oromanta,Software Engineer,"Luis Guillón, Buenos Aires",Presencial,https://www.zonajobs.com.ar/empleos/operador-programador-cnc-carpinteria-centro-de-trabajo-oromanta-2188279.html,0.025490372917857586,es
837,getonboard::head-of-seo-medical-accounts-tier3-media-remote,getonboard,Head of SEO — Medical Accounts,,Data Analyst,Remoto,Remoto,https://www.getonbrd.com/jobs/head-of-seo-medical-accounts-tier3-media-remote,0.02535191869330913,en
838,linkedin::4464387727,linkedin,Integrated Talent Insights Sr. Advisor,ExxonMobil,Data Scientist,"Buenos Aires, Argentina",,https://www.linkedin.com/jobs/view/4464387727,0.025324968523230428,en
839,opcionempleo::77055,opcionempleo,Senior Backend Python IA Developer Remoto para residentes en Argentina (Monserrat),Kaizen Recursos Humanos,Python Developer,Argentina,,https://www.opcionempleo.com.ar/jobad/arc0600b77055db69eb65f7471a257c6df,0.025268458813794456,es
840,opcionempleo::742225059,opcionempleo,Machine Learning Engineer Sr. (IA Generativa) (Argentina),Flux IT,Machine Learning Engineer,Argentina,,https://www.opcionempleo.com.ar/jobad/arbdd742225059ffd38c7247ec44fd9992,0.025228423373322553,es
841,linkedin::4415693444,linkedin,Data Engineer,Perform,Data Engineer,"Buenos Aires, Argentina",,https://www.linkedin.com/jobs/view/4415693444,0.025166865664222875,en
842,bumeran::1118427650,bumeran,Operador / Programador CNC,Confidencial,Software Engineer,"Morón, Buenos Aires",Presencial,https://www.bumeran.com.ar/empleos/operador-programador-cnc-1118427650.html,0.02511297409589221,es
843,opcionempleo::66657093,opcionempleo,Ingeniero De Campo Con Experiencia En Coiled Tubing,Manpower,Ingeniero de Datos,Neuquén,,https://www.opcionempleo.com.ar/jobad/ara2866c9066ab66657093f5a0a89d2360,0.025105364657813847,es
