rank_final,id_consolidado,fuente,titulo,empresa,keyword,ubicacion,modalidad,url,score_final,similitud_embed,similitud_tfidf,rank_embed,rank_tfidf
648,getonboard::desarrollador-full-stack-react-node-js-ia-latam-bc-tecnologia-remote,getonboard,Desarrollador Full-Stack – React | Node.js | IA (LATAM),,Full Stack,Remoto,Remoto,https://www.getonbrd.com/jobs/desarrollador-full-stack-react-node-js-ia-latam-bc-tecnologia-remote,0.34774221202806127,0.2844431,0.0333520596224511,613,694
649,bumeran::1118424251,bumeran,BI Analyst Data Visualization,Baires HR,Data Analyst,CABA,Remoto,https://www.bumeran.com.ar/empleos/bi-analyst-data-visualization-baires-hr-1118424251.html,0.34771499978657366,0.29351765,0.026313849124615,544,814
650,getonboard::data-engineer-neuralworks-santiago-1c28,getonboard,Data Engineer,,Data Scientist,Chile,Híbrido,https://www.getonbrd.com/jobs/data-engineer-neuralworks-santiago-1c28,0.3474197742616162,0.29177377,0.0274797877464151,554,798
651,opcionempleo::62216,opcionempleo,Sr Software Engineer GenAI Security,MercadoLibre,Software Engineer,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/arca62216e9f6b596209c96ddf7e60f960,0.3472899911842813,0.2593503,0.052486395940407,788,363
652,getonboard::bi-engineer-data-engineer-witi-santiago-405d,getonboard,BI Engineer / Data Engineer,,Data Analyst,Chile,Híbrido,https://www.getonbrd.com/jobs/bi-engineer-data-engineer-witi-santiago-405d,0.3467211818818706,0.23020303,0.0746854098408538,1000,124
653,opcionempleo::17462440,opcionempleo,Sr Data Engineer,Hires,Data Engineer,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ar1a45ef88b2a10b056a063cda17462440,0.34567850181987536,0.24139601,0.0653773856712385,931,189
654,opcionempleo::14282295,opcionempleo,Ingeniero/a de Desarrollo de Software IBM Informix (SemiSenior/Senior) (San Nicolás),C\u0026S informatica,Ingeniero de Datos,"San Nicolás, Buenos Aires",,https://www.opcionempleo.com.ar/jobad/ar15aedb25dd8539a8984a716f14282295,0.345186407828612,0.25368077,0.0555665808642047,833,321
655,linkedin::4450520526,linkedin,Sr Data Engineer,Monks,Data Engineer,Buenos Aires y alrededores,,https://www.linkedin.com/jobs/view/4450520526,0.34517217631122327,0.3154729,0.0077469261052554,392,1241
656,opcionempleo::66406,opcionempleo,Senior Software Engineer Provincia De Buenos Aires,MercadoLibre,Software Engineer,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ard9ce084aa7b8e3adf9b5b5c1ff66406b,0.34482432848145605,0.22823046,0.075033522571649,1013,121
657,getonboard::desarrollador-a-full-stack-semi-senior-senior-timining-remote,getonboard,Desarrollador/a Full-Stack (Semi Senior / Senior),,Python Developer,Remoto,Remoto,https://www.getonbrd.com/jobs/desarrollador-a-full-stack-semi-senior-senior-timining-remote,0.3448105654595377,0.28219056,0.0332740849021376,628,696
658,opcionempleo::24862,opcionempleo,Sr Software Engineer Genai Security (Buenos Aires),,Software Engineer,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ar030d872a6a24862a4d4541cadcd7db9a,0.34464686264001154,0.26676682,0.045106316921814,731,508
659,getonboard::data-quality-analyst-data-steward-factor-it-santiago,getonboard,Data Quality Analyst / Data Steward,,Data Analyst,Remoto,Remoto,https://www.getonbrd.com/jobs/data-quality-analyst-data-steward-factor-it-santiago,0.3443663867841586,0.29154563,0.0257598478880384,557,827
660,opcionempleo::jobadare88dde1480e2c440fd4e81b0c9f673b2,opcionempleo,Staff Software Engineer,Crombie,Software Engineer,Santa Fe,,https://www.opcionempleo.com.ar/jobad/are88dde1480e2c440fd4e81b0c9f673b2,0.344364013732949,0.21287334,0.0866299825013115,1097,75
661,opcionempleo::jobadarc5c5119b705feebfd2cc1326f593ae09,opcionempleo,Software Engineer III Full Stack (Buenos Aires),,Software Engineer,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/arc5c5119b705feebfd2cc1326f593ae09,0.3441835045697387,0.30872905,0.0123508234430224,446,1109
662,getonboard::ai-implementation-engineer-agentes-de-ia-niuro-santiago,getonboard,AI Agent Implementation Specialist,,Data Engineer,Chile,Remoto,https://www.getonbrd.com/jobs/ai-implementation-engineer-agentes-de-ia-niuro-santiago,0.34416995570963,0.2877866,0.0285463425332452,592,779
663,opcionempleo::72929,opcionempleo,Senior Data Scientist (Argentina),SecurityScorecard,Data Scientist,Argentina,,https://www.opcionempleo.com.ar/jobad/ard5e72929a3ba762207d7075b2a7b6a17,0.3440814306357401,0.31320006,0.0088280424409379,410,1213
664,getonboard::data-engineer-gobierno-y-seguridad-bc-tecnologia-santiago,getonboard,Data Engineer Gobierno y Seguridad,,Data Engineer,Chile,Híbrido,https://www.getonbrd.com/jobs/data-engineer-gobierno-y-seguridad-bc-tecnologia-santiago,0.3440556658082017,0.25086132,0.0570457874680437,867,294
665,linkedin::4454118091,linkedin,Desarrollador Backend SSR,Practia Global,Python Developer,Argentina,,https://www.linkedin.com/jobs/view/4454118091,0.3437342229157051,0.25400138,0.0544165606880087,828,330
666,zonajobs::2188948,zonajobs,PROGRAMADOR CENTRO MECANIZADO,Matripre srlsrl S.R.L:,Software Engineer,"Villa Ballester, Buenos Aires",Presencial,https://www.zonajobs.com.ar/empleos/programador-centro-mecanizado-matripre-srlsrl-s.r.l-2188948.html,0.34311439572860575,0.30322376,0.0159464424069315,470,1011
667,bumeran::1118373125,bumeran,Data & Business Intelligence Analyst JR/SSR NEUQUEN CAPITAL,ADECCO RECURSOS HUMANOS ARGENTINA SA,Data Analyst,"Neuquén, Neuquén",Híbrido,https://www.bumeran.com.ar/empleos/data-business-intelligence-analyst-jr-ssr-neuquen-capital-adecco-recursos-humanos-argentina-sa-1118373125.html,0.34286165440560074,0.22747771,0.0743969350136571,1018,126
668,getonboard::engineering-manager-senior-factor-it-remote,getonboard,Engineering Manager Senior,,NLP Engineer,Remoto,Remoto,https://www.getonbrd.com/jobs/engineering-manager-senior-factor-it-remote,0.3426639613889859,0.23426947,0.069019116389447,975,156
669,getonboard::operador-de-monitoreo-mediastream-bogota-9ac4,getonboard,Operador de Monitoreo,,Backend,Colombia,Remoto,https://www.getonbrd.com/jobs/operador-de-monitoreo-mediastream-bogota-9ac4,0.34260963789049814,0.26563036,0.0447203162786563,746,511
670,getonboard::ux-product-lead-niuro-remote,getonboard,UX Product Lead,,Data Engineer,Remoto,Remoto,https://www.getonbrd.com/jobs/ux-product-lead-niuro-remote,0.3423794458429186,0.310597,0.0097850211495176,430,1176
671,linkedin::4460955002,linkedin,"Senior, Python Backend Engineer",The Walt Disney Company,Software Engineer,"Buenos Aires, Argentina",,https://www.linkedin.com/jobs/view/4460955002,0.3423326140940061,0.31360173,0.0074310651866184,405,1255
672,getonboard::senior-full-stack-engineer-branding-by-books-remote,getonboard,Senior Full-Stack Engineer,,Full Stack,Remoto,Remoto,https://www.getonbrd.com/jobs/senior-full-stack-engineer-branding-by-books-remote,0.3421446456852989,0.31495252,0.0062691626502066,394,1268
673,linkedin::4459304968,linkedin,Desarrollador Backend Senior,VEMO,Desarrollador Backend,"Buenos Aires, Argentina",,https://www.linkedin.com/jobs/view/4459304968,0.34195428954269,0.2788589,0.0340778772634171,651,686
674,opcionempleo::520898,opcionempleo,analista desarrollador Front End Full Stack Con Experiencia,Inteligentia S.R.L.,Desarrollador Full Stack,"San Nicolás, Buenos Aires",,https://www.opcionempleo.com.ar/jobad/ar520898effb04d4365ee48bf83beabb7a,0.3418302431380961,0.2970998,0.0198871850725151,525,938
675,getonboard::data-scientist-neuralworks-santiago-083f,getonboard,Data Scientist,,Data Scientist,Chile,Híbrido,https://www.getonbrd.com/jobs/data-scientist-neuralworks-santiago-083f,0.3417494992665061,0.2832235,0.0305736323864614,620,746
676,opcionempleo::jobadar5a8beab202c4581deec075b7a968a747,opcionempleo,Ingeniero. Analista de Proyectos Portuarios. Logística (San Nicolás),SUPLE,Ingeniero de Datos,"San Nicolás, Buenos Aires",,https://www.opcionempleo.com.ar/jobad/ar5a8beab202c4581deec075b7a968a747,0.3416064510152499,0.18780749,0.1043116179559836,1227,35
677,getonboard::team-lead-mobile-solutions-grupo-mariposa-remote-0e83,getonboard,Team Lead – Consumer & Martech Solutions,,Backend,Remoto,Remoto,https://www.getonbrd.com/jobs/team-lead-mobile-solutions-grupo-mariposa-remote-0e83,0.3414685186772759,0.24229367,0.0620680114738164,927,231
678,opcionempleo::jobadarfb3e4c9bea6ab6853e4ca3da4fc79d49,opcionempleo,Ingeniero Estimador De Costos Senior Mendoza,WSP,Ingeniero de Datos,Mendoza,,https://www.opcionempleo.com.ar/jobad/arfb3e4c9bea6ab6853e4ca3da4fc79d49,0.3413826935613753,0.19568208,0.0980797857959726,1192,43
679,getonboard::senior-deployed-ai-engineer-anthropic-artefact-us-remote,getonboard,Senior Forward Deployed AI Engineer (Anthropic),,Data Scientist,Remoto,Remoto,https://www.getonbrd.com/jobs/senior-deployed-ai-engineer-anthropic-artefact-us-remote,0.3413506343553883,0.31448746,0.0061358357419722,397,1271
680,opcionempleo::8427798,opcionempleo,Desarrollador Ssr Benavidez,Grupo Multi,Desarrollador Full Stack,Argentina,,https://www.opcionempleo.com.ar/jobad/arcda5989f8427798e7f45aceae920b746,0.3411869710399246,0.2813751,0.0316544201245298,637,731
681,opcionempleo::89996,opcionempleo,Data Engineer (Python / AWS) (Argentina),We Are TIMS,Data Engineer,Argentina,,https://www.opcionempleo.com.ar/jobad/are89fe8eb9a5a3ec0f3fa58fae89996ff,0.3409058441477447,0.26739502,0.0422967078278897,724,553
682,getonboard::field-validation-engineer-jooycar-remote,getonboard,Field Validation Engineer,,Data Analyst,Remoto,Remoto,https://www.getonbrd.com/jobs/field-validation-engineer-jooycar-remote,0.34068026645577926,0.28723022,0.0268093866953968,599,811
683,linkedin::4456281446,linkedin,"Ingeniero de Datos, Sistemas",GDN AR,Data Engineer,Buenos Aires y alrededores,,https://www.linkedin.com/jobs/view/4456281446,0.3404212971781518,0.25941473,0.0481703957845436,787,443
684,opcionempleo::794627,opcionempleo,Software Engineer - Contract - Argentina,HomeVision,NLP Engineer,Argentina,,https://www.opcionempleo.com.ar/jobad/ar442ba794627f1aba856d5634b9bbf31d,0.34029283507514985,0.29153317,0.0232394042070133,558,874
685,opcionempleo::jobadar94c07f3d97c308f2e0196c1d293ad869,opcionempleo,Principal Machine Learning Engineer - Applied Ai & Llms (X/F/M),Doctolib,Machine Learning Engineer,Catamarca,,https://www.opcionempleo.com.ar/jobad/ar94c07f3d97c308f2e0196c1d293ad869,0.3400444088671273,0.31350324,0.0060860653855557,408,1272
686,linkedin::4462717553,linkedin,Senior Full-Stack Software Engineer — Python / React / GCP / AI,Ignyte Assurance Platform™,Python Developer,Buenos Aires y alrededores,,https://www.linkedin.com/jobs/view/4462717553,0.3399899681970363,0.30795148,0.010347850643455,451,1160
687,opcionempleo::63636,opcionempleo,Data Scientist Jr/ Híbrido Vicente López (Buenos Aires),ADN Recursos Humanos,Data Scientist,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ar4d3a1207b1ac144ddf63636e5d022edb,0.33995492651708,0.28930777,0.0247514018965977,574,847
688,opcionempleo::jobadar9e8e822c746f0a5b872aa97dfeeb4ff6,opcionempleo,Ingeniero/a De Operaciones: Impulsa Calidad Y Eficiencia Bahía Blanca,Randstad,Ingeniero de Datos,"Bahía Blanca, Provincia de Buenos Aires",,https://www.opcionempleo.com.ar/jobad/ar9e8e822c746f0a5b872aa97dfeeb4ff6,0.33973499097474813,0.19010264,0.1013734125243526,1212,39
689,opcionempleo::77471327072,opcionempleo,Desarrollador/a Full Stack Senior - Next.js / React (Part-Time) (Argentina),Workana,Desarrollador Full Stack,Argentina,,https://www.opcionempleo.com.ar/jobad/arf596c005b8abedcc77471327072dd350,0.3396505229739454,0.26915708,0.0401536575658904,707,601
690,getonboard::technical-lead-senior-bci-santiago,getonboard,Technical Lead Senior,,Backend,Chile,Híbrido,https://www.getonbrd.com/jobs/technical-lead-senior-bci-santiago,0.33918307508894147,0.26049134,0.0465683233338794,782,476
691,linkedin::4457175827,linkedin,Bioinformatics Scientist,Parexel,Data Scientist,Argentina,,https://www.linkedin.com/jobs/view/4457175827,0.3391027849463967,0.29692996,0.0183245711833453,526,967
692,linkedin::4437078789,linkedin,Data Analyst (Finance),Revolut,Data Analyst,Argentina,,https://www.linkedin.com/jobs/view/4437078789,0.3388480055114423,0.30629027,0.0109239157274414,458,1145
693,getonboard::desarrollador-full-stack-python-react-alluxi-remote-8b7d,getonboard,Desarrollador Full-Stack Python/React,,Software Engineer,Remoto,Remoto,https://www.getonbrd.com/jobs/desarrollador-full-stack-python-react-alluxi-remote-8b7d,0.3384891913468203,0.28827336,0.0246413938452973,587,850
694,opcionempleo::929812,opcionempleo,Payroll Analyst 100% Remoto Usd Buenos Aires,TripleTen,Data Analyst,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/arc1c26ef08bf789ca929812e5920d4e31,0.33837636933990234,0.21498086,0.0812803896303678,1077,92
695,opcionempleo::60239,opcionempleo,Junior Data Analyst,Southbay,Data Analyst,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ar73cb60239efca1bb6750c948026803e6,0.3377399237619316,0.2510705,0.0529612276408836,863,349
696,linkedin::4457104718,linkedin,Senior Software Engineer,BEL USA LLC,Desarrollador Full Stack,Argentina,,https://www.linkedin.com/jobs/view/4457104718,0.3376261295615585,0.31302273,0.0049558592780483,412,1308
697,bumeran::1118388330,bumeran,PROGRAMADOR CNC CENTRO DE MECANIZADO,Confidencial,Software Engineer,"El Talar, Buenos Aires",Presencial,https://www.bumeran.com.ar/empleos/programador-cnc-centro-de-mecanizado-1118388330.html,0.3369883116344311,0.28410068,0.0269377510017578,614,809
698,getonboard::analista-desarrollador-cobol-bc-tecnologia-remote,getonboard,Analista/Desarrollador COBOL,,Data Analyst,Remoto,Remoto,https://www.getonbrd.com/jobs/analista-desarrollador-cobol-bc-tecnologia-remote,0.33681816512113283,0.25070286,0.052673179439036,871,359
699,linkedin::4462338381,linkedin,AI Platform Engineer Sr,Unify,Machine Learning Engineer,Argentina,,https://www.linkedin.com/jobs/view/4462338381,0.3365964588593338,0.2504403,0.0527386298092718,872,356
700,getonboard::senior-technical-support-specialist-worksuite-inc-remote,getonboard,Senior Technical Support Specialist,,Backend,Remoto,Remoto,https://www.getonbrd.com/jobs/senior-technical-support-specialist-worksuite-inc-remote,0.33649695801673474,0.3034091,0.0116929451670369,467,1128
701,getonboard::site-reliability-engineer-sre-secretaria-de-gobierno-digital-santiago,getonboard,Site Reliability Engineer (SRE),,NLP Engineer,Chile,Remoto,https://www.getonbrd.com/jobs/site-reliability-engineer-sre-secretaria-de-gobierno-digital-santiago,0.33626300769560863,0.24571384,0.0561885569602152,901,307
702,getonboard::senior-cloud-engineer-world-wildlife-fund-inc-remote,getonboard,Senior Cloud Engineer,,Machine Learning,Remoto,Remoto,https://www.getonbrd.com/jobs/senior-cloud-engineer-world-wildlife-fund-inc-remote,0.33620250690186737,0.28898385,0.0226714013905236,578,885
703,getonboard::project-manager-semi-senior-higher-bit-solutions-santiago,getonboard,Project Manager Semi Senior,,Machine Learning,Chile,Híbrido,https://www.getonbrd.com/jobs/project-manager-semi-senior-higher-bit-solutions-santiago,0.33611089435073727,0.24525675,0.0564477464434878,904,299
704,getonboard::especialista-en-metadatos-factor-it-bogota,getonboard,Especialista en Metadatos,,Data Analyst,Colombia,Remoto,https://www.getonbrd.com/jobs/especialista-en-metadatos-factor-it-bogota,0.33562042982636353,0.24267058,0.0581441324212233,923,273
705,getonboard::senior-forward-deployed-ai-engineer-gemini-enterprise-artefact-us-remote,getonboard,Senior Forward Deployed AI Engineer (Gemini Enterprise),,Data Scientist,Remoto,Remoto,https://www.getonbrd.com/jobs/senior-forward-deployed-ai-engineer-gemini-enterprise-artefact-us-remote,0.3355543045773198,0.30055505,0.0133157449332008,498,1080
706,opcionempleo::6813191,opcionempleo,Sr Software Engineer (Buenos Aires),MercadoLibre,Software Engineer,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ar369c4b547fd6813191d01a070fd2baa7,0.3355487533201738,0.23076107,0.0673144346131357,998,168
707,linkedin::4454656179,linkedin,Senior Data Scientist,Kake,Data Scientist,"Buenos Aires, Argentina",,https://www.linkedin.com/jobs/view/4454656179,0.3355264837137185,0.3034213,0.0110807436442621,466,1137
708,linkedin::4212809043,linkedin,Sr Software Engineer Java - Finance,JPMorganChase,Software Engineer,"Buenos Aires, Argentina",,https://www.linkedin.com/jobs/view/4212809043,0.3353889703805693,0.30349845,0.0109356403060011,464,1144
709,linkedin::4450883036,linkedin,Senior AI Engineer,Yuno,Machine Learning Engineer,Buenos Aires y alrededores,,https://www.linkedin.com/jobs/view/4450883036,0.3352931761811376,0.30245417,0.0116841398632882,477,1129
710,opcionempleo::08673,opcionempleo,Desarrollador Backend – Golang / Microservicios / APIs REST (Remoto) | 202722,Talent Connect,Desarrollador Backend,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ar08673c8ca3b53f42ef2ccb6483f55baa,0.33527516691032117,0.29470062,0.0176721575786628,536,984
711,getonboard::data-layer-developer-we-built-it-remote,getonboard,Data Layer Developer,,Data Analyst,Remoto,Remoto,https://www.getonbrd.com/jobs/data-layer-developer-we-built-it-remote,0.3352087861400518,0.31748736,0.0,383,1399
712,getonboard::senior-cloud-data-engineer-signant-health-remote,getonboard,Senior Cloud Data Engineer,,Data Analyst,Remoto,Remoto,https://www.getonbrd.com/jobs/senior-cloud-data-engineer-signant-health-remote,0.3351195844276639,0.3013227,0.0124517814018476,493,1106
713,linkedin::4457193947,linkedin,Machine Learning Engineer,Cashea,Data Scientist,"Buenos Aires, Argentina",,https://www.linkedin.com/jobs/view/4457193947,0.3350601391941086,0.24988341,0.0522153071329454,875,374
714,opcionempleo::jobadar2ec5f3574bcfe995f359ca66aec0009a,opcionempleo,Ingeniero/a Ambiental Bahía Blanca,Adecco,Ingeniero de Datos,"Bahía Blanca, Provincia de Buenos Aires",,https://www.opcionempleo.com.ar/jobad/ar2ec5f3574bcfe995f359ca66aec0009a,0.3349170544596105,0.25948626,0.0446963632875985,784,512
715,linkedin::4178551597,linkedin,"Python Developer, Senior-Level",Globant,Python Developer,Buenos Aires y alrededores,,https://www.linkedin.com/jobs/view/4178551597,0.33489589559422933,0.2913995,0.0199907884834722,560,935
716,opcionempleo::14144,opcionempleo,Desarrollador Backend Python Con Ia Sr/ Multinacional De Software Financiero / Remoto Para Argentina,,Desarrollador Backend,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ar14144ea89fc72c219f5677cf432de773,0.33461878689452307,0.275236,0.0323249632535894,672,712
717,opcionempleo::630555,opcionempleo,Ingeniero de Datos (SSR) – Python / SQL / Big Data / Lakehouse (Híbrido),Talent Connect,Ingeniero de Datos,Buenos Aires,,https://www.opcionempleo.com.ar/jobad/ar2fb229ef17ac38c8a3f81e630555a4e9,0.3345903445585105,0.2578046,0.0457946050779017,802,498
718,linkedin::4443914274,linkedin,Analista BI Retail,Increxa,Data Analyst,"Buenos Aires, Argentina",,https://www.linkedin.com/jobs/view/4443914274,0.333997679264447,0.1706275,0.1128785893974727,1295,29
719,getonboard::middle-net-developer-improving-south-america-ciudad-de-mexico-guadalajara-monterrey-aguascalientes-queretaro,getonboard,Full-Stack .NET Developer,,Data Analyst,Remoto,Remoto,https://www.getonbrd.com/jobs/middle-net-developer-improving-south-america-ciudad-de-mexico-guadalajara-monterrey-aguascalientes-queretaro,0.3330137849395407,0.27994806,0.0276822039745703,641,793
720,getonboard::product-manager-lemontech-santiago-341b,getonboard,Product Manager,,NLP Engineer,Chile,Híbrido,https://www.getonbrd.com/jobs/product-manager-lemontech-santiago-341b,0.33296914998437593,0.24993965,0.0508730780497473,874,399
721,adecco::e3a12fb6-7cf1-486e-b14e-92d5276d70e2,adecco,Data Analyst (Product Mapping) + Data Engineer),Adecco Argentina,Data Analyst,CABA,Híbrido,https://empleo.adecco.com.ar/Opportunities/Opportunity.aspx?oppId=e3a12fb6-7cf1-486e-b14e-92d5276d70e2,0.33291850097686027,0.28407302,0.0244313916812647,615,855
